Id,prediction
Q6GNS6,0.9957093
Q6GPT5,0.99855846
Q6GQQ3,0.9794852
Q6H9S8,0.9932777
Q6INY2,0.98884845
Q6IS19,0.9960828
Q6ITS9,0.9984206
Q6J2Q1,0.99573493
Q6K1C5,0.77657425
Q6KDH1,0.99585944
Q6KF02,0.97714007
Q6KYX1,0.9978345
Q6L3T7,0.99894446
Q6L953,0.94643015
Q6LHP8,0.99391925
Q6LHX2,0.99707735
Q6LI69,0.99721247
Q6LWY5,0.9931712
Q6LZQ5,0.99868697
Q6MCU7,0.98695403
Q6MIR6,0.99532074
Q6MLE6,0.9622124
Q6MPS2,0.99644154
Q6N7U7,0.9969681
Q6N817,0.98526853
Q6ND05,0.9937079
Q6NS07,0.9991365
Q6NX99,0.99798054
Q6P3H0,0.9984407
Q6PBJ6,0.99793255
Q6PE46,0.9851753
Q6PF56,0.9959526
Q6Q0M8,0.9838261
Q6QCL0,0.9873377
Q6QCM5,0.99810237
Q6QIE6,0.9939558
Q6QPG6,0.8858354
Q6R3L1,0.9545517
Q6R7Q7,0.998478
Q6R7S0,0.99691653
Q6RCU1,0.9869387
Q6RF51,0.9963381
Q6S9J0,0.98755056
Q6SHW8,0.99359554
Q6SHX7,0.9972824
Q6SX41,0.9984529
Q6T870,0.99336594
Q6TRU4,0.9960983
Q6TUD0,0.97428656
Q6TVA5,0.9967098
Q6TVW4,0.96640867
Q6UG84,0.997917
Q6UNH9,0.9873885
Q6V682,0.99441457
Q6V9A9,0.9910719
Q6VRS6,0.9988513
Q6WHF3,0.99273336
Q6WY16,0.98843455
Q6WYQ5,0.9981186
Q6X1Z5,0.7674629
Q6XAR5,0.98928916
Q6XJ44,0.9709081
Q6XK65,0.99348503
Q6YA69,0.9983919
Q6YYW2,0.9973687
Q6ZD78,0.9457332
Q6ZEI4,0.996819
Q6ZFU2,0.98859185
Q6ZHH8,0.9914983
Q702S3,0.99548244
Q707Y5,0.9970126
Q70I04,0.9815201
Q70KM0,0.9950504
Q70W75,0.9898281
Q711C7,0.9950932
Q71IG8,0.99630886
Q722K2,0.9949957
Q727Z3,0.9939865
Q72P30,0.9943164
Q72U31,0.9365919
Q72UT8,0.98413646
Q72ZU2,0.9986608
Q73BS3,0.9668865
Q73D69,0.9987909
Q73H18,0.9286354
Q73JJ9,0.9931178
Q73KM6,0.9974662
Q73KU8,0.99534446
Q73M86,0.9980933
Q73NK0,0.9989641
Q73QM8,0.99660623
Q73W94,0.984761
Q73ZT6,0.6519582
Q74H43,0.99677986
Q750Z8,0.99537754
Q751M8,0.9896562
Q751R0,0.98299706
Q752P5,0.9958562
Q75BZ3,0.996445
Q75Q82,0.9877688
Q76KT5,0.97227263
Q76N11,0.9918357
Q76VM7,0.9937458
Q76XH8,0.99511695
Q76XI5,0.9906517
Q76YJ0,0.9946327
Q777Z8,0.9989969
Q7A8B7,0.9988574
Q7CU64,0.99557364
Q7DBL1,0.9944989
Q7JV61,0.99620616
Q7KUW3,0.9964533
Q7M8N1,0.9982988
Q7MF94,0.992282
Q7MFA4,0.97645015
Q7MTP3,0.9974994
Q7MY87,0.9960752
Q7N159,0.9986784
Q7N1B5,0.99261534
Q7N4I5,0.97947925
Q7N6Z6,0.96930796
Q7NBA7,0.997526
Q7NF33,0.9947693
Q7NL47,0.9978536
Q7NN63,0.95518756
Q7NQ44,0.9978264
Q7NR07,0.99594104
Q7NRJ3,0.99414575
Q7NUM0,0.9939615
Q7NUR8,0.9919115
Q7NVK9,0.9986786
Q7NWB3,0.9879617
Q7NXU6,0.9951568
Q7P254,0.9982673
Q7P314,0.9986279
Q7P4L2,0.9977483
Q7PSM9,0.9822557
Q7PT32,0.9973463
Q7PXM3,0.9953317
Q7Q360,0.96817
Q7Q9R4,0.99394447
Q7QEK2,0.9935777
Q7QFW6,0.9983474
Q7QG95,0.99654526
Q7QH65,0.9973611
Q7R7H1,0.992733
Q7R7M5,0.9910212
Q7RXX3,0.997888
Q7S0D2,0.993883
Q7S8I5,0.9925761
Q7SXZ2,0.9967399
Q7SYN1,0.9843439
Q7T1S4,0.9269685
Q7T3M4,0.9016648
Q7THW5,0.9915168
Q7TPU6,0.9826752
Q7TTB8,0.9957865
Q7U3U8,0.99475914
Q7U9F8,0.9917527
Q7UDB0,0.9966779
Q7UDU0,0.99699926
Q7UHK3,0.99597436
Q7UHL3,0.9970241
Q7UJD2,0.9458138
Q7UK90,0.98724943
Q7UKQ6,0.9982615
Q7UNA8,0.99668
Q7UPE4,0.9966209
Q7UQ29,0.9988444
Q7URL7,0.9971072
Q7UW26,0.9904156
Q7VAJ5,0.985761
Q7VEF5,0.9984491
Q7VGA4,0.9978198
Q7VHK7,0.9967457
Q7WDC2,0.9925817
Q7WUL5,0.98905236
Q7XEZ6,0.95382094
1717959,0.99564594
74853451,0.9793665
132164,0.99696475
75202468,0.99823725
75170840,0.99763715
81537669,0.99865556
132177,0.9957677
133623,0.9981856
133531,0.99871945
78099795,0.9963756
78099142,0.9918739
75042371,0.99743515
20139773,0.9973463
205806052,0.98784256
81911027,0.99581957
32363344,0.99654764
122280286,0.9968796
1350620,0.9975387
48429082,0.99683785
14548223,0.99387604
21542429,0.9973979
118597157,0.9722701
118597265,0.97820663
122252854,0.9880234
7674226,0.9914779
166987930,0.996367
42559311,0.99342537
3122731,0.98722976
1350746,0.97429997
6226693,0.99366075
166208605,0.9958221
166223793,0.9813689
32171924,0.9930316
82184781,0.9980659
2507333,0.9976845
81746030,0.9965636
166226679,0.9982759
74693170,0.99724054
13638500,0.9945251
19862286,0.9966936
74632776,0.9983987
74622502,0.9947607
18203384,0.9948777
548824,0.9990188
74854041,0.9967822
1173177,0.9951514
3122650,0.99801046
74850598,0.9638883
61215577,0.993736
226713004,0.9907127
1173314,0.9927055
172044067,0.99636626
172045944,0.9933524
90134880,0.99356526
32130042,0.9962714
134142,0.9952644
46396348,0.9988778
401056,0.9974667
3914946,0.9918795
1710837,0.99531424
56749378,0.99538296
75149663,0.89713645
81650453,0.9955539
97537104,0.9976891
37154703,0.8981723
47606140,0.97498703
74582119,0.9968496
171769464,0.9977525
172046169,0.9981317
15214270,0.998665
187608840,0.9739987
172044669,0.992864
74625874,0.9985461
74626599,0.99668175
17433247,0.9985366
147733019,0.9984692
122145574,0.9955628
1173452,0.9912559
75026077,0.9947589
82179063,0.98922205
110283003,0.9839659
82080976,0.99037534
74872942,0.9873145
7674367,0.9977335
544353,0.966931
134841,0.9900517
3219869,0.99741167
205831244,0.9969441
74960287,0.9980878
166214980,0.99585235
68730445,0.9930768
94730577,0.99345386
417821,0.99577194
74850522,0.9954181
2500900,0.99648607
47117252,0.85164344
2507141,0.98979986
6647835,0.9962174
20978763,0.99732363
238686900,0.9972933
6094371,0.9977962
3915037,0.9972524
38372509,0.99699163
61248033,0.99877495
109894890,0.99604
3041729,0.9977908
1174506,0.99864346
110816437,0.9976291
135149,0.9980844
223634710,0.99723995
114152214,0.9935776
30173167,0.9930918
8928374,0.9987752
1174561,0.9944247
46397744,0.9966738
267063,0.9731503
1729823,0.99626297
135246,0.99890125
29839645,0.99172735
218511869,0.9958484
2498981,0.990733
6647869,0.9969121
6831700,0.98287463
6094451,0.99716634
135624,0.9952478
548721,0.9978802
138404,0.9977701
2501188,0.99887615
18202012,0.9979164
3915121,0.9984291
135754,0.98493344
61216455,0.9944872
23503082,0.98145217
1723658,0.9956559
47117860,0.9908241
82080963,0.99149257
108935943,0.98175675
20532090,0.9929604
13878817,0.9966588
12231043,0.9878135
21264090,0.69403815
215273966,0.9905399
20140732,0.99749786
76363864,0.99737096
30580636,0.9859892
7388319,0.9957561
12230761,0.99834955
1351305,0.9950793
25091461,0.9484141
15214326,0.98620737
74608893,0.8933555
20140445,0.9756403
146291089,0.9757692
37999811,0.99776053
34395986,0.9962986
1717842,0.92626643
30316298,0.99259937
74856533,0.9970925
206557732,0.98055947
122234100,0.9478161
261260081,0.99417156
205491009,0.9910314
215273977,0.9960033
152031724,0.9969363
68566176,0.9668618
20140765,0.9931657
84029410,0.99617344
136992,0.9969649
731795,0.99688524
29428181,0.9984719
238054362,0.9949587
26401218,0.9983339
7531231,0.99862325
12585387,0.9870064
549285,0.98999715
138010,0.9849413
6136241,0.99683964
138116,0.99125063
138159,0.9878226
138235,0.9605094
1174955,0.9527509
138562,0.9987196
138675,0.97944206
81917886,0.99639577
9910965,0.9660609
81949960,0.9967924
81866093,0.97377646
141274,0.99285454
401399,0.9975649
401400,0.9974502
136907,0.99661946
139385,0.9982039
74858354,0.99567235
139626,0.9870963
139643,0.9917749
1722808,0.9979851
1722817,0.98935086
139680,0.993327
46577357,0.99520314
74624845,0.99115103
122421772,0.9974711
259016406,0.99498487
139875,0.96154326
54039880,0.98326486
29839567,0.99528044
2500695,0.99554515
7388366,0.9970523
24418731,0.99853086
1176171,0.99775827
6226415,0.9785145
3123109,0.9972276
14424133,0.99831045
2496164,0.99749386
7388485,0.99644476
6686095,0.9852518
38258674,0.9974661
418326,0.9983621
12644617,0.99243915
46397269,0.9845108
11387346,0.9954656
51316566,0.99770075
2495838,0.99856657
46397283,0.9927239
3915335,0.9945568
20140945,0.9990017
71153446,0.9602147
54040380,0.9942569
74568972,0.9928207
73921075,0.99827707
1731334,0.978917
81419444,0.97573155
37999469,0.99813443
15214348,0.99205947
46397174,0.9902968
123580443,0.99073845
586791,0.99672973
115312015,0.9986339
6226363,0.996333
38503274,0.998252
81393870,0.9938432
75104328,0.9677852
1175231,0.99681705
32699797,0.99861157
81395009,0.9955338
51702104,0.99657094
2497396,0.99813735
14285894,0.9981462
2496019,0.9890953
167013033,0.9984043
31563237,0.99766254
121717282,0.9949405
226708019,0.99776375
73921164,0.9966924
6226401,0.99839777
48474250,0.99123085
57013179,0.98319465
6831723,0.9938444
254807272,0.9980192
6226918,0.9914807
74856183,0.9982917
1175382,0.9986744
75219085,0.9561259
2495497,0.9694141
1175523,0.99860376
1723251,0.99807113
74638849,0.90055436
52788247,0.9990094
401538,0.9923827
2494107,0.9851366
3183378,0.98939145
74626623,0.9986883
48474744,0.99743146
74583072,0.9957135
259016464,0.9984396
54040243,0.983808
20141059,0.9949793
74626028,0.97251993
74582604,0.997274
239938770,0.9935137
1353071,0.9948927
2493592,0.99438727
74624951,0.9972499
74638594,0.99174666
13638618,0.98920935
13634039,0.99146944
81342453,0.9960532
74626351,0.9990113
74676410,0.99060994
141194,0.9953661
3025278,0.9941848
251757369,0.9960919
74676192,0.9984479
1731032,0.99108934
9911048,0.99033827
81637611,0.9952296
20140958,0.9948868
254763349,0.99441636
586846,0.99854916
586823,0.99849045
47117582,0.991552
210960,0.9852888
213510,0.039567575
2411496,0.23717
6434323,0.8668426
9280350,0.23809892
11181630,0.8411412
11225528,0.7632118
30249539,0.99591184
33088584,0.9914072
45435436,0.9923092
51490682,0.9599621
57635192,0.8097746
57635212,0.6954059
77388297,0.94407034
77389918,0.9826485
77390013,0.9519138
82616390,0.9134
82939460,0.9822488
83842416,0.9583712
108871254,0.31441852
114543540,0.9436965
115370365,0.993469
116292707,0.98362505
118341863,0.13332966
119376268,0.9770647
119392500,0.9723893
119392501,0.9926583
119669763,0.95281565
119863656,0.95992315
121308436,0.6517541
146191040,0.98838484
157694790,0.4181201
159121621,0.9235224
167867796,0.9394969
198265564,0.9848394
198429567,0.87132263
206741909,0.6130308
209732078,0.0605239
221115558,0.9505534
226521577,0.87100416
226716294,0.8960832
229366598,0.3065875
229433188,0.98599595
238523662,0.14169538
255709878,0.9461255
256590641,0.99740916
261373699,0.9655384
269790595,0.9423912
281403110,0.9587145
288330009,0.955993
288567398,0.98864716
B9NHG7_POPTR,0.99415827
A3RLP6,0.24683882
A5HUL1,0.77367496
A5WUG2,0.76564884
A7RES7,0.9382695
A7SYR9,0.8021597
A7TC24,0.09521718
A8E4S9,0.14775746
A8WAA6,0.9279632
A9JRA9,0.05583842
P07306,0.19383298
P24721,0.21279074
B0FFI7,0.10475246
B2RTX0,0.67203337
B5X2M5,0.3396086
B6RB57,0.8284988
B7ZS04,0.86912125
B8PS70,0.47498524
C0JP79,0.107871965
C1BXK2,0.033983395
C1J0C7,0.8162188
Q91ZW8,0.08834434
C3KIA1,0.6683638
C3UZX8,0.05041902
C3UZY1,0.1332278
C3UZY4,0.030054266
C3Y8H0,0.6508575
C3YJF1,0.78758806
C3YQ56,0.13396515
C3YQP9,0.18413638
C3Z7X1,0.9027967
C3ZCM9,0.15578088
C3ZIF7,0.35272315
C3ZII1,0.8071829
C3ZIK0,0.98284113
C3ZRX0,0.47175384
C3ZST0,0.51371294
C3ZST3,0.2722138
C3ZV11,0.0787729
C3ZVH4,0.97142494
Q5M9I1,0.21892822
Q8BNX1,0.2474083
D2HCD6,0.6065072
D2HPU2,0.06976354
P02707,0.17630416
P55066,0.6340187
Q61361,0.8484146
Q0IJY0,0.83571875
Q0P6C8,0.87092745
Q1LV24,0.9770836
Q3LUH1,0.068566784
Q4RLD6,0.8564662
Q4S3C4,0.73407924
Q4T6A4,0.9388313
Q5RGH7,0.23646358
Q5YIR8,0.17328955
Q6DDD6,0.18465598
Q6MZK8,0.923004
Q6SIX6,0.88010424
Q6UTX1,0.32446003
Q75ZI3,0.84564507
Q80ZY1,0.04258028
Q8AXR7,0.016113091
Q8CBB4,0.26625022
Q8K4F1,0.82103264
Q90636,0.6593529
Q9BIG7,0.7981083
Q9DLS8,0.4285612
Q9W6E1,0.688497
A8LVC6,0.9899295
A8NK60_BRUMA,0.47024387
B4J8U4_DROGR,0.93358886
B4K2Q0_DROGR,0.47615185
B4KR89_DROMO,0.9082256
A6F741,0.9980234
A0AMH3_DROME,0.9836727
A5K8S8_PLAVI,0.996079
B4GKL5_DROPE,0.99496835
Q4DUM5_TRYCR,0.9088445
Q7RIE7_PLAYO,0.99822015
71038213,0.9930467
218562755,0.9963413
110597171,0.98244756
260400154,0.9579648
260400144,0.8952738
159162147,0.9770199
137265,0.910941
74963705,0.9980995
46576443,0.9944931
17432907,0.99656564
81935510,0.99881834
112833,0.99300426
A0A7B9,0.99456304
A0B8X4,0.98948085
A0BDT6,0.9916958
A0CAD5,0.9973889
A0CJS0,0.99831736
A0CSH2,0.9968233
A0CUE2,0.9986058
A0DBQ0,0.9952537
A0E192,0.99554527
A0E1T6,0.9844669
A0E3N3,0.9910063
A0EE91,0.9982128
A0EEP7,0.99867505
A0EIC2,0.996093
A0EYR4,0.9986779
A0EYV3,0.99752516
A0EYW2,0.9981177
A0EYY5,0.9990127
A0EYZ4,0.99097496
A0JMQ4,0.9986131
A0KF76,0.9976083
A0KGN9,0.9960051
A0KHD3,0.9847702
A0KIA9,0.98882294
A0KJH2,0.9981019
A0KL50,0.98807937
A0KLT9,0.98785
A0KQJ9,0.9949062
A0KUS2,0.99475056
A0L4I4,0.9661931
A0L5B3,0.9751659
A0L5L4,0.9590635
A0L6T7,0.9928687
A0L7M6,0.99210584
A0LUN1,0.99778736
A0MD80,0.99887604
A0MEW6,0.9956916
A0NII2,0.99874663
A0NMJ6,0.9946779
A0NQ51,0.99062514
A0NUM6,0.98000836
A0P027,0.9971173
A0PC13,0.99903536
A0PJ19,0.9950034
A0PKY4,0.9769846
A0PNI0,0.99370426
A0PZH8,0.99582374
A0Q0X0,0.9980209
A0QGF5,0.992278
A0QGN0,0.998181
A0QNW0,0.9859962
A0QPT4,0.9957306
A0R489,0.9987614
A0R7R5,0.99663603
A0S5D7,0.9682928
A0Y197,0.9969891
A0Y3T6,0.99853647
A0Y7S1,0.99873537
A0YAX2,0.92083776
A0YDD8,0.99426466
A0YG29,0.9973961
A0YGS1,0.99639636
A0YHZ3,0.9966794
A0YU33,0.98066425
A0YY62,0.99208003
A0YZ83,0.97308344
A0YZ87,0.9982022
A0Z0Z4,0.99495846
A0ZB92,0.9936213
A0ZDJ4,0.992029
A0ZIV1,0.99505085
A0ZMM9,0.9949728
A0ZT57,0.95391494
A1AEL5,0.99600923
A1AF66,0.9970348
A1AWQ7,0.99861765
A1B020,0.99716836
A1B4D4,0.98007774
A1BY90,0.98415935
A1CCN4,0.99250656
A1CD79,0.9862002
A1CNU9,0.99812335
A1CNV4,0.99866104
A1CRH4,0.952144
A1CU98,0.99099076
A1CUM3,0.99462837
A1D4L6,0.9986141
A1DJA8,0.9901154
A1DNR2,0.9922367
A1HMT7,0.99586934
A1HMU9,0.99774075
A1HTV6,0.9965243
A1HTY7,0.9988243
A1HU98,0.9978066
A1IQ50,0.99643075
A1JUE2,0.99786526
A1K1R0,0.983556
A1KTG3,0.9941943
A1KTY3,0.99506664
A1R9I6,0.98424006
A1RDD7,0.9927555
A1S5N4,0.9983974
A1SDE4,0.9819812
A1SFY5,0.9855661
A1SG87,0.99465525
A1SHX5,0.98989224
A1SIH8,0.97351134
A1SMZ0,0.9791757
A1SNQ2,0.9975222
A1SWD8,0.9952142
A1SWV7,0.9987937
A1T3L0,0.97307295
A1TJ89,0.9794937
A1TJD4,0.9844258
A1TUM9,0.9990822
A1U5A6,0.9958235
A1U5S3,0.98605585
A1U6D5,0.977326
A1U8N9,0.9977059
A1UCZ8,0.9931781
A1ULN9,0.982591
A1UNC4,0.98041713
A1VAZ3,0.9973694
A1VHA0,0.9848931
A1VJ82,0.99657273
A1VNI0,0.98121625
A1VSG3,0.99644464
A1W2U8,0.98835665
A1WDS0,0.9817061
A1WWK7,0.97501886
A1XAN9,0.9921022
A1YJ36,0.99777466
A1YQX2,0.9944178
A1YR70,0.9935195
A1YRA4,0.75365865
A1YZN7,0.9962937
A2AWS5,0.9922106
A2BDI2,0.99103177
A2BIR1,0.9905185
A2BXW7,0.99308985
A2C4P6,0.93726635
A2C641,0.99497354
A2C8L8,0.99683315
A2CA15,0.9961689
A2CEI4,0.99807835
A2DKT1,0.99739873
A2E3W8,0.99403447
A2E3Z9,0.9942836
A2E9Y3,0.99799794
A2EJ81,0.97393644
A2ENP0,0.99708337
A2EQ54,0.9941777
A2ETR4,0.9808497
A2EYL1,0.9526255
A2EZD8,0.99851483
A2F0P6,0.9962287
A2FJA3,0.9959254
A2ID50,0.99755657
A2PVP4,0.9733045
A2Q075,0.8993412
A2QGN8,0.9983925
A2QJG9,0.9882173
A2QQI9,0.9961661
A2R1B1,0.99566525
A2R1V4,0.99660885
A2RPQ7,0.9257959
A2SDY8,0.9447899
A2SFP0,0.99529076
A2SPZ2,0.99517304
A2T061,0.99124384
A2T326,0.9974183
A2TIV6,0.9920115
A2TN45,0.9954295
A2UVZ9,0.9893496
A2XJZ9,0.9971289
A2XP81,0.9872946
A2XW09,0.9909589
A2YL87,0.98861593
A3AH47,0.9720643
A3AXI1,0.96504396
A3CNH7,0.99307173
A3CUI2,0.9978383
A3CW50,0.9924425
A3CY61,0.9942479
A3D7B7,0.99109334
A3DB60,0.9539949
A3DI09,0.9952566
A3DL16,0.99666214
A3DSF0,0.9961583
A3EPR4,0.9891172
A3EQP0,0.9986527
A3EXC7,0.9955581
A3FQQ3,0.99232095
A3GM60,0.96891236
A3HSQ8,0.99902284
A3HUW6,0.9981725
A3I4B7,0.9933891
A3IAH9,0.9979432
A3IE98,0.981886
A3IFM9,0.9963798
A3IYY8,0.9956463
A3J5U7,0.96322644
A3J6R7,0.9980118
A3JS09,0.99768555
A3JUE4,0.97411907
A3K6W7,0.9566618
A3KNA6,0.99691665
A3L318,0.9614967
A3L9B9,0.9986534
A3LDX5,0.99637187
A3LPT1,0.992011
A3LUX9,0.9986682
A3LZK6,0.9953126
A3MDY2,0.9895195
A3MVN8,0.9871187
A3NH14,0.9965418
A3PC65,0.9983078
A3PIA6,0.9728914
A3PLA9,0.9969137
A3QF82,0.993306
A3QIX5,0.99631655
A3RL77,0.9767662
A3SJX8,0.9836752
A3SN33,0.98280406
A3SNU0,0.99708074
A3TL66,0.9345933
A3TV85,0.9909662
A3U9U5,0.996398
A3UEX1,0.9905676
A3UQ16,0.9976255
A3UR86,0.993745
A3VKZ5,0.99140304
A3VQG2,0.9878094
A3VQQ8,0.9746705
A3VSD4,0.9965405
A3W0A5,0.97241694
A3W6E5,0.9875416
A3WBL3,0.98958975
A3WJ34,0.9921078
A3XMT4,0.9696979
A3XPZ6,0.9972046
A3XYQ2,0.99759173
A3Z459,0.98185444
A3ZTJ7,0.9972888
A3ZXT0,0.97757626
A4A030,0.9982938
A4A0H0,0.9963468
A4A0I7,0.99512935
A4A537,0.99617624
A4A7A7,0.9977174
A4A8X2,0.9966878
A4A9V4,0.75650316
A4ABD8,0.995876
A4ATS6,0.99398524
A4AW98,0.99289966
A4BFD4,0.9946043
A4BLI3,0.94344485
A4BND3,0.99669963
A4BPK1,0.9991098
A4BPK2,0.99707377
A4BW21,0.9971739
A4C6P7,0.99642074
A4C8T5,0.99101967
A4CF09,0.9961398
A4CFR0,0.997976
A4CIC3,0.9946062
A4CJN1,0.9983766
A4CS62,0.9966349
A4CSF9,0.98597276
A4EY27,0.9974322
A4FMA1,0.993658
A4FP12,0.9965481
A4GCC9,0.9269253
A4H9E8,0.95932025
A4HBN3,0.9887567
A4HYW2,0.99555886
A4I2Z1,0.98711956
A4IAP0,0.98884493
A4IFC6,0.9961163
A4III2,0.9942749
A4IJ01,0.9854989
A4IKE7,0.9968078
A4IKX3,0.9978656
A4ILP2,0.9979456
A4IMM8,0.9905832
A4IQ70,0.993507
A4IQC3,0.9936253
A4ISF1,0.99405956
A4J2Z2,0.99751365
A4J624,0.99757427
A4J6Q4,0.99219006
A4JDN9,0.99552697
A4JGZ0,0.9725648
A4JQY0,0.9908255
A4JTT9,0.9979073
A4JV22,0.97349244
A4K2Q0,0.9944009
A4LNB7,0.99434644
A4MFR0,0.9897984
A4N6F4,0.99478525
A4NLW6,0.993298
A4QA72,0.99427855
A4QB33,0.9829816
A4QSS7,0.99935085
A4QTZ0,0.99725777
A4QVE9,0.9888482
A4QYU7,0.9890702
A4R9S8,0.92985284
A4RD67,0.9903965
A4REQ7,0.9957759
A4RH84,0.98916364
A4RJ21,0.9973603
A4RJF9,0.9936708
A4RUB1,0.97282547
A4S450,0.9965513
A4SHD3,0.9917779
A4SIQ9,0.9945956
A4SXY6,0.9984029
A4TZV0,0.9981844
A4U344,0.99453837
A4UVR2,0.9530724
A4V7H8,0.9712251
A4VK29,0.99826604
A4VLT3,0.8205361
A4VVZ4,0.98076886
A4WBJ6,0.9330244
A4WC51,0.99557555
A4WRH1,0.9980452
A4WXA6,0.99310195
A4X9A3,0.9969132
A4XI07,0.99628663
A4XIL5,0.99406296
A4XUI1,0.9943357
A4XVM8,0.99554646
A4YD68,0.9870739
A4YG39,0.99425805
A4YPC3,0.99555236
A4YTN4,0.9960813
A4ZZ64,0.9952474
A5A3Q5,0.9922444
A5A4R4,0.87256485
A5AA80,0.9973013
A5AAJ9,0.99432015
A5AIV0,0.9953975
A5APB7,0.97736907
A5B5G0,0.9916808
A5B9N3,0.996682
A5BBA9,0.99378645
A5BEN4,0.9979316
A5CR79,0.990516
A5CWX2,0.99214137
A5D1K5,0.99736315
A5D582,0.9890437
A5D5M5,0.9993789
A5D9S8,0.9976127
A5DAI7,0.99480695
A5DAU9,0.99067056
A5DCI2,0.9934075
A5DFC4,0.9783111
A5DHW7,0.83285755
A5DK89,0.99793315
A5DN39,0.99833256
A5DP09,0.99758434
A5DPP7,0.9925566
A5DPS2,0.9974139
A5DR23,0.99005616
A5DWA3,0.98136246
A5E172,0.9989681
A5F4H0,0.99428314
A5F7E0,0.9888122
A5FBM4,0.9819281
A5FR67,0.9937989
A5FX30,0.9983949
A5FYH5,0.99434125
A5G0B1,0.9924621
A5GTI1,0.97440016
A5GTT0,0.9874192
A5GVV3,0.94896555
A5H729,0.99687684
A5H9T1,0.87792295
A5HEG6,0.98972243
A5HYV2,0.99871886
A5ID04,0.9959067
A5IDR3,0.9979012
A5ING3,0.99952567
A5JHN9,0.98824114
A5K6C8,0.99705887
A5KDY0,0.97345835
A5KE16,0.99922836
A5KIG7,0.99157274
A5KSU6,0.99809307
A5KTF0,0.9988343
A5L6P3,0.98951834
A5LEU0,0.991105
A5LLL4,0.9926023
A5LQP1,0.9964252
A5N3D4,0.9971917
A5PF50,0.9928463
A5PKS9,0.9967879
A5TRI8,0.9964669
A5TS80,0.99888045
A5U3T0,0.7810872
A5UJK3,0.9914458
A5UKQ1,0.9985385
A5UNW8,0.9819909
A5V9L9,0.9952467
A5VJ47,0.99798656
A5VW89,0.9922389
A5VYL0,0.9970968
A5W096,0.96771103
A5W2B8,0.9975508
A5W5U7,0.9956254
A5W669,0.99694026
A5WG50,0.9809301
A5YWG5,0.9975903
A5ZJL4,0.99626946
A5ZMT2,0.9977428
A6A373,0.9863753
A6ASM6,0.99388254
A6BM36,0.9948126
A6BQN5,0.9958943
A6C0I3,0.9992539
A6CA62,0.99729437
A6CA77,0.9986695
A6CAA4,0.9929892
A6CBL4,0.99924374
A6CCI3,0.99753594
A6CEP4,0.9977592
A6CG85,0.94025624
A6CNQ5,0.99728334
A6CTI2,0.99906474
A6D4I5,0.99224335
A6D8S5,0.9956678
A6DCH0,0.9977518
A6DG04,0.99055696
A6DG08,0.9986253
A6DIB6,0.9957898
A6DKM1,0.99718803
A6E0I7,0.99548495
A6E0L1,0.99357456
A6FBP0,0.9976527
A6FD12,0.97076267
A6FD35,0.982105
A6FDI0,0.99428236
A6FEY1,0.99240416
A6FLR2,0.98805064
A6FY58,0.9957449
A6G0F9,0.99554425
A6GCG6,0.99605983
A6GDZ1,0.99905187
A6GLC9,0.9947856
A6H232,0.9921773
A6H8S0,0.9933128
A6H983,0.9824752
A6LP45,0.9987871
A6LS33,0.996807
A6LXG7,0.99580944
A6LZP3,0.99773186
A6MD63,0.80879176
A6N8C0,0.9903661
A6NA24,0.99741024
A6NQC9,0.99141896
A6NTD8,0.99605834
A6P1S4,0.9980294
A6QA15,0.993598
A6QQF0,0.98952824
A6R0K3,0.99782604
A6R7T3,0.9881131
A6RB87,0.9979488
A6RC93,0.9974252
A6RFH1,0.9888601
A6RUX2,0.9981394
A6S9A6,0.9980811
A6SX10,0.9951709
A6SZZ8,0.90309244
A6T2N7,0.99550974
A6T369,0.9967964
A6T6N4,0.99238926
A6TB93,0.9971495
A6TBA0,0.99222857
A6TFD7,0.9975441
A6TIH9,0.99765056
A6TRA1,0.9980629
A6TVT9,0.99597186
A6TW18,0.9984509
A6UFN3,0.99234504
A6UI98,0.9984761
A6UTX5,0.99860007
A6V4N0,0.9910322
A6VBK5,0.9735179
A6VBQ8,0.9862221
A6VQM1,0.98973125
A6VU58,0.98635894
A6W0W8,0.9979724
A6W2A1,0.99586713
A6WD32,0.97589695
A6WEI0,0.99019086
A6WLT1,0.9980515
A6WRC6,0.99419326
A6WUV5,0.98767567
A6Y3D7,0.9951125
A6ZNM5,0.98427296
A6ZT75,0.9969099
A6ZUW9,0.9407553
A6ZVJ6,0.99631643
A6ZWR3,0.99877447
A6ZWX4,0.9957586
A6ZY66,0.9984509
A7A1E4,0.9979419
A7API3,0.9959304
A7APS9,0.9929925
A7AZE6,0.9971601
A7BVR0,0.9859622
A7C2T4,0.99768317
A7E6H6,0.9985654
A7E751,0.9909407
A7GI97,0.9955373
A7GM33,0.9976968
A7HA71,0.9919159
A7HAK4,0.99719834
A7HC15,0.99646026
A7HKR3,0.9959266
A7HP34,0.9952029
A7HT84,0.9884007
A7HTB0,0.99231404
A7HTE1,0.9850609
A7HUX1,0.9860449
A7HXP8,0.9672529
A7IBL8,0.9953532
A7IGE0,0.99140644
A7IMI7,0.9982495
A7IN96,0.9955556
A7IQ03,0.99474525
A7JME1,0.98987865
A7JQS8,0.9973506
A7JST3,0.9966182
A7JVL0,0.98718494
A7JVS5,0.9909595
A7JW95,0.994191
A7K8F9,0.97845876
A7KCM9,0.9973736
A7LC97,0.99296665
